trade_date,SG CTA Index,SG Trend Index,SG Trend Indicator,SG Short-Term Traders Index,SG Multi Alternative Risk Premia Index
2007-11-08, 1766.16, 1929.32, 1712.92,,
2007-11-09, 1762.01, 1919.49, 1718.72,,
2007-11-12, 1738.43, 1872.84, 1672.09,,
2007-11-13, 1738.41, 1869.10, 1660.94,,
2007-11-14, 1748.72, 1890.78, 1680.40,,
2007-11-15, 1746.17, 1884.54, 1669.51,,
2007-11-16, 1749.15, 1891.13, 1678.37,,
2007-11-19, 1751.85, 1894.35, 1689.86,,
2007-11-20, 1761.97, 1918.03, 1717.47,,
2007-11-21, 1763.17, 1921.67, 1732.73,,
2007-11-22, 1763.43, 1922.06, 1733.13,,
2007-11-23, 1768.15, 1931.28, 1742.57,,
2007-11-26, 1770.89, 1937.46, 1757.89,,
2007-11-27, 1759.67, 1914.21, 1729.58,,
2007-11-28, 1754.74, 1903.88, 1710.02,,
2007-11-29, 1758.16, 1910.73, 1706.33,,
2007-11-30, 1740.90, 1890.09, 1669.75,,
2007-12-03, 1748.42, 1905.22, 1690.54,,
2007-12-04, 1756.27, 1922.55, 1709.93,,
2007-12-05, 1752.30, 1912.36, 1688.21,,
2007-12-06, 1747.44, 1902.80, 1687.61,,
2007-12-07, 1737.76, 1882.63, 1672.20,,
2007-12-10, 1739.34, 1883.57, 1672.34,,
2007-12-11, 1746.63, 1896.38, 1684.69,,
2007-12-12, 1751.97, 1907.38, 1692.01,,
2007-12-13, 1743.96, 1891.74, 1677.64,,
2007-12-14, 1730.58, 1872.07, 1656.09,,
2007-12-17, 1726.42, 1867.01, 1658.05,,
2007-12-18, 1729.43, 1870.93, 1655.16,,
2007-12-19, 1733.57, 1879.91, 1664.30,,
2007-12-20, 1734.59, 1882.36, 1668.45,,
2007-12-21, 1737.02, 1886.12, 1668.63,,
2007-12-24, 1741.36, 1894.99, 1672.53,,
2007-12-25, 1742.23, 1896.88, 1670.90,,
2007-12-26, 1746.76, 1906.18, 1688.98,,
2007-12-27, 1751.32, 1913.80, 1698.57,,
2007-12-28, 1753.02, 1918.39, 1709.35,,
2007-12-31, 1755.79, 1915.13, 1706.69, 1000.00,
2008-01-01, 1755.73, 1915.32,,  999.99,
2008-01-02, 1765.42, 1931.22, 1760.51, 1001.16,
2008-01-03, 1764.87, 1929.68, 1769.99, 1002.64,
2008-01-04, 1762.82, 1925.04, 1773.86, 1005.96,
2008-01-07, 1755.20, 1910.41, 1754.69, 1005.05,
2008-01-08, 1766.35, 1926.65, 1769.92, 1004.44,
2008-01-09, 1767.01, 1924.73, 1766.52, 1005.72,
2008-01-10, 1775.78, 1932.23, 1774.22, 1008.36,
2008-01-11, 1785.14, 1945.56, 1790.83, 1009.14,
2008-01-14, 1793.24, 1958.79, 1808.17, 1009.76,
2008-01-15, 1788.69, 1955.46, 1809.12, 1010.64,
2008-01-16, 1775.42, 1937.87, 1786.54, 1008.42,
2008-01-17, 1777.19, 1939.61, 1792.37, 1008.75,
2008-01-18, 1775.56, 1939.61, 1798.29, 1007.14,
2008-01-21, 1776.05, 1946.79, 1813.56, 1003.24,
2008-01-22, 1784.51, 1961.00, 1810.62, 1006.79,
2008-01-23, 1788.76, 1965.12, 1810.37, 1004.94,
2008-01-24, 1771.43, 1943.70, 1804.16, 1010.13,
2008-01-25, 1769.10, 1943.31, 1808.33, 1012.23,
2008-01-28, 1781.17, 1963.32, 1828.83, 1014.82,
2008-01-29, 1770.78, 1945.06, 1817.81, 1013.24,
2008-01-30, 1777.07, 1955.18, 1825.04, 1012.57,
2008-01-31, 1785.29, 1965.15, 1835.30, 1012.68,
2008-02-01, 1784.22, 1962.01, 1827.80, 1012.80,
2008-02-04, 1785.16, 1964.95, 1831.24, 1011.69,
2008-02-05, 1790.23, 1973.99, 1835.71, 1018.99,
2008-02-06, 1793.30, 1977.94, 1839.62, 1020.34,
2008-02-07, 1797.85, 1983.47, 1848.82, 1022.76,
2008-02-08, 1807.19, 2003.51, 1870.39, 1022.78,
2008-02-11, 1813.22, 2012.12, 1876.73, 1022.99,
2008-02-12, 1800.35, 1988.58, 1852.44, 1021.18,
2008-02-13, 1795.09, 1987.39, 1846.97, 1019.49,
2008-02-14, 1800.98, 1994.94, 1862.62, 1021.57,
2008-02-15, 1805.74, 2004.91, 1872.63, 1020.41,
2008-02-18, 1803.98, 2001.31, 1866.15, 1018.82,
2008-02-19, 1815.25, 2017.32, 1891.08, 1018.24,
2008-02-20, 1811.49, 2016.11, 1886.05, 1017.38,
2008-02-21, 1811.49, 2018.52, 1891.80, 1015.13,
2008-02-22, 1817.22, 2027.61, 1905.00, 1015.88,
2008-02-25, 1817.07, 2028.82, 1899.58, 1013.43,
2008-02-26, 1827.89, 2044.85, 1916.43, 1017.60,
2008-02-27, 1836.75, 2055.49, 1925.31, 1017.18,
2008-02-28, 1860.92, 2096.39, 1962.45, 1019.57,
2008-02-29, 1867.38, 2106.03, 1978.11, 1028.20,
2008-03-03, 1882.14, 2130.25, 2000.39, 1032.46,
2008-03-04, 1870.65, 2108.95, 1985.66, 1032.64,
2008-03-05, 1875.28, 2122.87, 1988.14, 1033.21,
2008-03-06, 1876.55, 2120.32, 1983.93, 1036.84,
2008-03-07, 1876.99, 2120.11, 1985.82, 1035.82,
2008-03-10, 1884.40, 2135.16, 2002.76, 1038.13,
2008-03-11, 1875.71, 2120.00, 1989.55, 1034.47,
2008-03-12, 1889.85, 2141.63, 1997.76, 1036.77,
2008-03-13, 1906.49, 2165.83, 2018.40, 1038.70,
2008-03-14, 1909.17, 2170.38, 2027.92, 1040.20,
2008-03-17, 1901.78, 2154.31, 2022.37, 1043.63,
2008-03-18, 1898.64, 2145.27, 2008.92, 1043.05,
2008-03-19, 1878.21, 2105.58, 1983.43, 1041.93,
2008-03-20, 1859.08, 2071.68, 1959.32, 1041.79,
2008-03-21, 1858.86, 2071.06, 1957.83, 1042.01,
2008-03-24, 1852.48, 2063.39, 1949.22, 1041.92,
2008-03-25, 1854.28, 2063.19, 1959.05, 1043.33,
2008-03-26, 1869.80, 2089.60, 1981.78, 1046.59,
2008-03-27, 1870.76, 2091.69, 1979.13, 1046.10,
2008-03-28, 1866.19, 2083.11, 1966.90, 1044.34,
2008-03-31, 1863.69, 2077.07, 1963.30, 1042.50,
2008-04-01, 1836.62, 2035.53, 1916.90, 1044.56,
2008-04-02, 1837.90, 2042.45, 1920.01, 1046.90,
2008-04-03, 1835.39, 2040.20, 1914.82, 1045.11,
2008-04-04, 1846.04, 2054.69, 1930.23, 1045.42,
2008-04-07, 1847.61, 2058.18, 1928.74, 1043.98,
2008-04-08, 1849.22, 2060.24, 1932.66, 1043.42,
2008-04-09, 1865.80, 2087.43, 1963.88, 1045.49,
2008-04-10, 1863.04, 2084.93, 1966.75, 1042.36,
2008-04-11, 1867.11, 2089.31, 1976.72, 1043.48,
2008-04-14, 1864.86, 2094.11, 1984.29, 1041.66,
2008-04-15, 1861.81, 2093.69, 1981.55, 1041.90,
2008-04-16, 1860.33, 2092.23, 1970.89, 1048.04,
2008-04-17, 1848.02, 2081.56, 1950.62, 1050.78,
2008-04-18, 1839.01, 2070.11, 1933.06, 1054.36,
2008-04-21, 1844.09, 2073.42, 1937.03, 1052.88,
2008-04-22, 1852.25, 2088.56, 1956.41, 1052.29,
2008-04-23, 1851.82, 2085.63, 1950.23, 1050.27,
2008-04-24, 1835.66, 2060.19, 1917.74, 1050.47,
2008-04-25, 1829.18, 2051.12, 1899.63, 1050.57,
2008-04-28, 1833.80, 2055.64, 1900.94, 1051.15,
2008-04-29, 1822.88, 2038.57, 1884.29, 1049.81,
2008-04-30, 1826.94, 2041.43, 1893.83, 1048.17,
2008-05-01, 1815.47, 2021.42, 1873.75, 1047.03,
2008-05-02, 1823.68, 2033.96, 1877.38, 1050.80,
2008-05-05, 1835.07, 2050.63, 1889.43, 1052.11,
2008-05-06, 1838.29, 2057.40, 1884.55, 1051.61,
2008-05-07, 1836.64, 2055.96, 1888.55, 1053.33,
2008-05-08, 1836.29, 2056.99, 1890.19, 1053.06,
2008-05-09, 1841.80, 2068.10, 1898.85, 1055.86,
2008-05-12, 1843.19, 2070.37, 1898.97, 1054.44,
2008-05-13, 1841.48, 2069.75, 1902.11, 1054.34,
2008-05-14, 1836.35, 2061.68, 1901.12, 1056.99,
2008-05-15, 1840.28, 2065.60, 1910.62, 1056.43,
2008-05-16, 1848.98, 2080.05, 1919.42, 1054.39,
2008-05-19, 1848.36, 2076.73, 1915.21, 1053.75,
2008-05-20, 1855.54, 2091.47, 1919.61, 1054.45,
2008-05-21, 1868.13, 2110.71, 1934.97, 1059.97,
2008-05-22, 1862.04, 2102.48, 1938.95, 1059.63,
2008-05-23, 1869.65, 2113.83, 1945.75, 1060.02,
2008-05-26, 1869.94, 2114.68, 1944.76, 1060.60,
2008-05-27, 1863.11, 2103.26, 1942.72, 1058.75,
2008-05-28, 1864.86, 2105.36, 1948.27, 1059.83,
2008-05-29, 1859.35, 2095.05, 1948.82, 1059.48,
2008-05-30, 1858.76, 2094.21, 1945.64, 1059.01,
2008-06-02, 1857.09, 2099.03, 1941.04, 1056.70,
2008-06-03, 1855.07, 2098.19, 1933.41, 1056.29,
2008-06-04, 1853.34, 2093.57, 1928.53, 1054.87,
2008-06-05, 1866.04, 2122.25, 1958.78, 1057.95,
2008-06-06, 1883.64, 2154.30, 1964.37, 1065.53,
2008-06-09, 1874.34, 2150.64, 1966.84, 1065.11,
2008-06-10, 1865.24, 2137.52, 1962.99, 1067.04,
2008-06-11, 1875.68, 2157.61, 1962.04, 1068.32,
2008-06-12, 1872.30, 2153.30, 1973.66, 1069.63,
2008-06-13, 1874.03, 2156.74, 1980.59, 1069.11,
2008-06-16, 1877.55, 2162.35, 1984.03, 1068.44,
2008-06-17, 1876.59, 2158.67, 1974.86, 1068.48,
2008-06-18, 1881.26, 2168.39, 1970.13, 1070.35,
2008-06-19, 1884.25, 2168.60, 1975.56, 1071.33,
2008-06-20, 1887.50, 2179.01, 1975.93, 1070.55,
2008-06-23, 1883.61, 2174.00, 1967.31, 1069.92,
2008-06-24, 1886.25, 2178.57, 1963.80, 1068.05,
2008-06-25, 1886.30, 2175.73, 1962.10, 1067.25,
2008-06-26, 1893.94, 2195.75, 1955.97, 1069.58,
2008-06-27, 1898.59, 2202.34, 1952.72, 1072.75,
2008-06-30, 1901.58, 2207.18, 1959.40, 1073.87,
2008-07-01, 1907.75, 2220.87, 1965.93, 1074.12,
2008-07-02, 1923.84, 2245.52, 1970.72, 1078.98,
2008-07-03, 1912.05, 2228.45, 1960.54, 1074.79,
2008-07-04, 1911.89, 2227.78, 1958.38, 1076.01,
2008-07-07, 1895.77, 2200.16, 1939.08, 1072.32,
2008-07-08, 1888.18, 2181.02, 1925.40, 1073.51,
2008-07-09, 1892.76, 2184.73, 1914.58, 1074.22,
2008-07-10, 1904.10, 2207.45, 1926.67, 1074.03,
2008-07-11, 1916.10, 2228.42, 1946.96, 1077.14,
2008-07-14, 1920.29, 2233.54, 1935.14, 1080.12,
2008-07-15, 1923.77, 2231.09, 1917.28, 1085.47,
2008-07-16, 1910.50, 2208.78, 1915.53, 1082.96,
2008-07-17, 1893.15, 2173.21, 1913.11, 1077.42,
2008-07-18, 1887.02, 2163.44, 1916.91, 1077.53,
2008-07-21, 1889.06, 2166.68, 1918.07, 1079.77,
2008-07-22, 1876.49, 2144.36, 1913.76, 1076.46,
2008-07-23, 1853.14, 2106.41, 1901.02, 1072.81,
2008-07-24, 1852.99, 2107.04, 1883.54, 1077.61,
2008-07-25, 1853.99, 2109.36, 1886.06, 1075.68,
2008-07-28, 1862.11, 2122.86, 1889.87, 1077.19,
2008-07-29, 1854.52, 2108.00, 1875.49, 1075.73,
2008-07-30, 1849.83, 2097.46, 1866.01, 1074.78,
2008-07-31, 1849.77, 2095.78, 1854.73, 1074.78,
2008-08-01, 1851.66, 2100.18, 1855.50, 1076.09,
2008-08-04, 1850.96, 2096.61, 1862.96, 1079.13,
2008-08-05, 1832.90, 2062.23, 1833.86, 1077.85,
2008-08-06, 1825.85, 2048.00, 1829.75, 1078.32,
2008-08-07, 1826.99, 2051.89, 1812.92, 1078.72,
2008-08-08, 1813.69, 2026.24, 1804.11, 1081.73,
2008-08-11, 1805.87, 2010.03, 1796.10, 1079.57,
2008-08-12, 1807.00, 2013.85, 1779.42, 1080.56,
2008-08-13, 1811.21, 2020.90, 1768.30, 1083.00,
2008-08-14, 1813.10, 2024.13, 1768.66, 1083.76,
2008-08-15, 1811.80, 2023.73, 1781.60, 1085.21,
2008-08-18, 1815.12, 2030.20, 1767.75, 1085.65,
2008-08-19, 1820.57, 2039.54, 1766.81, 1087.35,
2008-08-20, 1822.74, 2041.99, 1760.44, 1085.57,
2008-08-21, 1820.37, 2039.74, 1732.36, 1084.18,
2008-08-22, 1817.77, 2033.21, 1758.25, 1083.30,
2008-08-25, 1819.62, 2037.89, 1761.60, 1084.12,
2008-08-26, 1821.32, 2043.80, 1769.80, 1082.65,
2008-08-27, 1821.90, 2048.09, 1763.86, 1077.36,
2008-08-28, 1819.30, 2039.70, 1761.36, 1076.27,
2008-08-29, 1816.43, 2035.00, 1765.42, 1073.87,
2008-09-01, 1816.89, 2035.00, 1767.30, 1074.37,
2008-09-02, 1824.26, 2047.21, 1804.42, 1076.02,
2008-09-03, 1826.13, 2050.69, 1810.73, 1077.20,
2008-09-04, 1833.54, 2063.41, 1831.07, 1089.27,
2008-09-05, 1843.11, 2080.12, 1870.99, 1096.24,
2008-09-08, 1828.18, 2063.48, 1857.36, 1082.48,
2008-09-09, 1837.26, 2076.69, 1868.60, 1086.44,
2008-09-10, 1840.66, 2082.30, 1881.41, 1086.98,
2008-09-11, 1846.05, 2087.92, 1894.87, 1088.57,
2008-09-12, 1827.90, 2052.84, 1833.50, 1084.14,
2008-09-15, 1848.80, 2098.41, 1886.02, 1084.32,
2008-09-16, 1855.62, 2107.65, 1914.18, 1090.75,
2008-09-17, 1849.16, 2093.95, 1856.11, 1089.12,
2008-09-18, 1847.50, 2092.69, 1839.68, 1089.61,
2008-09-19, 1811.23, 2030.33, 1762.59, 1079.81,
2008-09-22, 1798.23, 2005.76, 1692.10, 1077.06,
2008-09-23, 1801.72, 2012.78, 1719.46, 1078.69,
2008-09-24, 1804.12, 2016.81, 1735.21, 1076.55,
2008-09-25, 1802.12, 2011.36, 1722.27, 1077.71,
2008-09-26, 1805.95, 2019.81, 1750.93, 1076.55,
2008-09-29, 1826.85, 2059.40, 1852.86, 1084.43,
2008-09-30, 1822.50, 2054.87, 1874.53, 1086.38,
2008-10-01, 1824.96, 2057.33, 1885.47, 1085.40,
2008-10-02, 1839.84, 2085.93, 1936.25, 1088.55,
2008-10-03, 1840.54, 2085.30, 1937.84, 1088.38,
2008-10-06, 1875.00, 2152.03, 2028.24, 1090.10,
2008-10-07, 1872.30, 2146.01, 2021.13, 1090.07,
2008-10-08, 1879.39, 2158.24, 2042.71, 1092.38,
2008-10-09, 1874.58, 2150.90, 2043.21, 1094.18,
2008-10-10, 1889.96, 2182.31, 2101.16, 1092.35,
2008-10-13, 1872.77, 2150.23, 2044.75, 1090.96,
2008-10-14, 1868.88, 2139.47, 2028.90, 1097.02,
2008-10-15, 1884.75, 2165.15, 2069.94, 1104.65,
2008-10-16, 1894.38, 2180.74, 2094.29, 1106.08,
2008-10-17, 1889.83, 2172.23, 2074.84, 1104.30,
2008-10-20, 1888.56, 2170.71, 2075.68, 1103.02,
2008-10-21, 1897.45, 2183.95, 2101.00, 1106.98,
2008-10-22, 1916.46, 2215.40, 2161.83, 1115.76,
2008-10-23, 1920.09, 2221.60, 2176.87, 1115.18,
2008-10-24, 1930.68, 2242.27, 2217.08, 1118.59,
2008-10-27, 1930.35, 2244.06, 2232.58, 1118.13,
2008-10-28, 1924.31, 2230.82, 2198.91, 1116.19,
2008-10-29, 1913.54, 2204.27, 2152.08, 1114.60,
2008-10-30, 1912.78, 2204.71, 2138.05, 1112.42,
2008-10-31, 1913.25, 2205.15, 2139.84, 1112.47,
2008-11-03, 1914.75, 2208.24, 2140.91, 1112.35,
2008-11-04, 1902.79, 2190.80, 2125.37, 1105.66,
2008-11-05, 1909.39, 2201.75, 2134.45, 1109.20,
2008-11-06, 1926.52, 2227.07, 2163.62, 1120.12,
2008-11-07, 1926.42, 2226.63, 2161.31, 1117.14,
2008-11-10, 1926.12, 2223.95, 2160.31, 1115.90,
2008-11-11, 1936.72, 2240.41, 2180.01, 1120.55,
2008-11-12, 1947.09, 2256.32, 2198.30, 1125.98,
2008-11-13, 1943.84, 2252.93, 2193.87, 1125.05,
2008-11-14, 1940.14, 2247.53, 2188.69, 1124.29,
2008-11-17, 1945.40, 2255.39, 2198.80, 1124.01,
2008-11-18, 1949.62, 2261.48, 2208.02, 1123.82,
2008-11-19, 1954.09, 2267.81, 2218.41, 1123.89,
2008-11-20, 1967.83, 2290.72, 2250.20, 1126.97,
2008-11-21, 1966.48, 2289.34, 2248.83, 1126.76,
2008-11-24, 1951.26, 2262.56, 2212.76, 1122.67,
2008-11-25, 1954.00, 2266.18, 2215.70, 1125.25,
2008-11-26, 1954.87, 2267.54, 2216.60, 1123.85,
2008-11-27, 1953.67, 2265.73, 2213.41, 1122.92,
2008-11-28, 1953.15, 2267.31, 2218.33, 1122.13,
2008-12-01, 1970.14, 2293.61, 2247.29, 1136.27,
2008-12-02, 1974.69, 2302.33, 2256.77, 1136.19,
2008-12-03, 1977.90, 2308.54, 2262.38, 1135.35,
2008-12-04, 1981.89, 2315.70, 2267.69, 1135.07,
2008-12-05, 1986.48, 2323.34, 2277.70, 1137.03,
2008-12-08, 1973.40, 2301.97, 2246.08, 1127.65,
2008-12-09, 1976.57, 2306.80, 2252.80, 1127.51,
2008-12-10, 1973.31, 2301.96, 2242.31, 1124.98,
2008-12-11, 1973.24, 2298.73, 2237.06, 1127.16,
2008-12-12, 1973.98, 2302.87, 2240.74, 1123.13,
2008-12-15, 1974.74, 2303.79, 2238.16, 1122.11,
2008-12-16, 1979.77, 2306.33, 2232.33, 1122.14,
2008-12-17, 1984.63, 2311.40, 2235.89, 1123.57,
2008-12-18, 1987.63, 2317.41, 2242.01, 1122.33,
2008-12-19, 1987.40, 2319.73, 2254.34, 1120.49,
2008-12-22, 1987.62, 2320.66, 2255.83, 1120.90,
2008-12-23, 1988.90, 2322.98, 2258.13, 1121.82,
2008-12-24, 1988.91, 2323.44, 2256.72, 1121.72,
2008-12-25, 1987.82, 2321.12, 2256.53, 1121.43,
2008-12-26, 1988.82, 2322.74, 2251.26, 1121.25,
2008-12-29, 1991.35, 2326.92, 2255.54, 1120.11,
2008-12-30, 1991.11, 2326.23, 2255.12, 1118.81,
2008-12-31, 1985.28, 2315.06, 2242.95, 1117.44,
2009-01-01, 1985.14, 2315.06,, 1117.40,
2009-01-02, 1974.48, 2294.69, 2231.65, 1115.95,
2009-01-05, 1962.94, 2277.02, 2219.69, 1113.01,
2009-01-06, 1951.09, 2257.89, 2196.45, 1110.28,
2009-01-07, 1956.87, 2267.83, 2213.65, 1112.70,
2009-01-08, 1965.38, 2282.34, 2227.21, 1114.58,
2009-01-09, 1970.92, 2288.27, 2238.28, 1119.76,
2009-01-12, 1984.30, 2309.78, 2266.15, 1124.76,
2009-01-13, 1987.68, 2316.71, 2276.71, 1127.15,
2009-01-14, 1995.85, 2327.60, 2287.94, 1131.48,
2009-01-15, 1994.73, 2326.44, 2285.25, 1132.36,
2009-01-16, 1986.88, 2317.37, 2276.31, 1128.80,
2009-01-19, 1986.89, 2316.67, 2273.28, 1127.49,
2009-01-20, 2001.42, 2337.06, 2292.87, 1132.40,
2009-01-21, 1999.91, 2332.85, 2280.44, 1131.08,
2009-01-22, 1996.76, 2328.18, 2278.60, 1127.65,
2009-01-23, 1995.53, 2322.36, 2272.67, 1129.14,
2009-01-26, 1985.37, 2304.48, 2262.18, 1128.67,
2009-01-27, 1988.76, 2309.78, 2267.50, 1128.90,
2009-01-28, 1978.52, 2297.77, 2256.60, 1123.81,
2009-01-29, 1982.79, 2302.83, 2261.35, 1126.38,
2009-01-30, 1988.87, 2307.89, 2262.41, 1129.89,
2009-02-02, 1993.32, 2316.66, 2272.37, 1130.58,
2009-02-03, 1985.91, 2303.46, 2262.20, 1126.88,
2009-02-04, 1980.70, 2294.93, 2259.82, 1124.91,
2009-02-05, 1976.09, 2287.36, 2253.00, 1123.76,
2009-02-06, 1964.85, 2267.46, 2239.47, 1121.10,
2009-02-09, 1957.95, 2259.53, 2230.18, 1119.27,
2009-02-10, 1975.08, 2287.09, 2260.43, 1122.89,
2009-02-11, 1986.36, 2301.96, 2270.41, 1124.44,
2009-02-12, 1994.28, 2316.92, 2288.52, 1127.79,
2009-02-13, 1985.72, 2305.10, 2273.79, 1123.47,
2009-02-16, 1990.72, 2310.64, 2276.10, 1124.77,
2009-02-17, 2011.54, 2344.83, 2310.11, 1133.31,
2009-02-18, 2009.94, 2343.19, 2309.30, 1134.79,
2009-02-19, 1998.52, 2326.09, 2292.82, 1131.33,
2009-02-20, 2005.06, 2342.37, 2305.60, 1131.53,
2009-02-23, 2003.85, 2341.90, 2307.30, 1131.79,
2009-02-24, 1998.76, 2331.83, 2295.94, 1129.72,
2009-02-25, 1997.87, 2328.10, 2293.01, 1130.08,
2009-02-26, 1988.04, 2309.71, 2280.10, 1127.34,
2009-02-27, 1992.13, 2320.33, 2288.14, 1127.31,
2009-03-02, 2014.11, 2358.85, 2314.78, 1133.75,
2009-03-03, 2011.18, 2356.96, 2307.96, 1130.79,
2009-03-04, 1992.25, 2326.09, 2287.80, 1124.76,
2009-03-05, 2005.98, 2353.07, 2310.11, 1128.22,
2009-03-06, 2010.10, 2359.42, 2312.55, 1130.84,
2009-03-09, 2010.09, 2361.31, 2311.12, 1129.45,
2009-03-10, 1993.23, 2333.68, 2295.63, 1126.29,
2009-03-11, 1990.82, 2330.42, 2290.69, 1126.21,
2009-03-12, 1979.58, 2317.60, 2285.49, 1119.17,
2009-03-13, 1970.94, 2305.32, 2279.62, 1115.40,
2009-03-16, 1958.45, 2285.26, 2263.61, 1111.12,
2009-03-17, 1952.25, 2272.92, 2253.69, 1108.42,
2009-03-18, 1953.44, 2275.65, 2252.46, 1108.81,
2009-03-19, 1945.31, 2260.17, 2246.93, 1105.87,
2009-03-20, 1948.08, 2264.24, 2251.99, 1106.80,
2009-03-23, 1932.98, 2235.48, 2229.09, 1101.47,
2009-03-24, 1925.57, 2224.75, 2220.56, 1099.93,
2009-03-25, 1923.37, 2223.86, 2219.54, 1097.35,
2009-03-26, 1922.98, 2221.20, 2217.37, 1096.05,
2009-03-27, 1929.32, 2233.86, 2236.46, 1097.00,
2009-03-30, 1944.19, 2255.52, 2259.66, 1101.96,
2009-03-31, 1943.07, 2251.46, 2252.86, 1101.82,
2009-04-01, 1942.90, 2251.46, 2252.09, 1102.76,
2009-04-02, 1928.43, 2216.12, 2218.02, 1105.16,
2009-04-03, 1921.51, 2199.94, 2199.57, 1108.72,
2009-04-06, 1921.70, 2200.16, 2199.54, 1108.55,
2009-04-07, 1925.17, 2206.10, 2202.12, 1109.56,
2009-04-08, 1926.74, 2206.76, 2204.71, 1108.72,
2009-04-09, 1924.00, 2202.57, 2196.54, 1107.33,
2009-04-10, 1923.89, 2202.35, 2196.41, 1107.44,
2009-04-13, 1926.59, 2206.53, 2208.71, 1107.42,
2009-04-14, 1922.50, 2203.44, 2208.40, 1108.41,
2009-04-15, 1918.33, 2204.10, 2206.50, 1107.10,
2009-04-16, 1916.77, 2201.68, 2197.73, 1104.24,
2009-04-17, 1912.12, 2191.55, 2178.30, 1104.65,
2009-04-20, 1921.83, 2204.92, 2180.35, 1108.35,
2009-04-21, 1920.26, 2203.82, 2178.12, 1103.57,
2009-04-22, 1917.42, 2195.88, 2173.69, 1101.37,
2009-04-23, 1912.70, 2192.37, 2181.67, 1100.01,
2009-04-24, 1912.31, 2189.96, 2190.33, 1100.30,
2009-04-27, 1910.23, 2198.06, 2178.83, 1095.92,
2009-04-28, 1907.09, 2195.42, 2176.05, 1092.07,
2009-04-29, 1907.75, 2195.42, 2198.43, 1092.00,
2009-04-30, 1904.87, 2196.08, 2200.70, 1091.04,
2009-05-01, 1899.42, 2187.30, 2206.93, 1092.79,
2009-05-04, 1898.92, 2180.52, 2216.84, 1094.03,
2009-05-05, 1899.24, 2181.83, 2224.59, 1093.31,
2009-05-06, 1896.16, 2178.34, 2232.48, 1091.11,
2009-05-07, 1896.36, 2169.19, 2228.98, 1094.49,
2009-05-08, 1895.04, 2167.67, 2249.26, 1095.15,
2009-05-11, 1895.25, 2163.98, 2243.93, 1096.58,
2009-05-12, 1894.60, 2159.01, 2243.69, 1097.58,
2009-05-13, 1897.00, 2160.73, 2233.00, 1098.56,
2009-05-14, 1900.04, 2164.84, 2238.20, 1098.80,
2009-05-15, 1895.46, 2160.73, 2227.24, 1096.54,
2009-05-18, 1906.89, 2172.18, 2248.77, 1101.56,
2009-05-19, 1913.15, 2179.13, 2265.12, 1105.71,
2009-05-20, 1914.09, 2179.56, 2269.21, 1108.83,
2009-05-21, 1914.09, 2181.09, 2269.86, 1107.05,
2009-05-22, 1916.66, 2186.54, 2280.25, 1108.91,
2009-05-25, 1915.11, 2184.57, 2278.90, 1108.98,
2009-05-26, 1916.71, 2186.98, 2283.51, 1107.71,
2009-05-27, 1918.61, 2193.54, 2291.99, 1108.18,
2009-05-28, 1917.84, 2190.91, 2295.93, 1110.34,
2009-05-29, 1929.88, 2206.90, 2309.72, 1111.61,
2009-06-01, 1936.73, 2220.14, 2336.33, 1115.14,
2009-06-02, 1943.77, 2229.24, 2346.93, 1117.57,
2009-06-03, 1930.82, 2203.61, 2310.52, 1114.85,
2009-06-04, 1932.75, 2208.46, 2325.28, 1114.92,
2009-06-05, 1917.20, 2183.28, 2310.09, 1112.55,
2009-06-08, 1905.88, 2164.50, 2298.19, 1111.72,
2009-06-09, 1915.27, 2180.09, 2313.98, 1113.60,
2009-06-10, 1918.44, 2188.59, 2316.01, 1113.32,
2009-06-11, 1926.35, 2200.63, 2333.58, 1115.25,
2009-06-12, 1917.27, 2185.66, 2315.78, 1110.28,
2009-06-15, 1897.40, 2148.07, 2281.94, 1109.04,
2009-06-16, 1894.98, 2142.70, 2279.27, 1108.36,
2009-06-17, 1892.17, 2138.41, 2274.88, 1108.17,
2009-06-18, 1899.51, 2146.97, 2279.44, 1110.21,
2009-06-19, 1898.10, 2144.82, 2276.93, 1109.46,
2009-06-22, 1884.28, 2118.01, 2248.32, 1107.85,
2009-06-23, 1888.70, 2124.58, 2255.71, 1109.28,
2009-06-24, 1890.05, 2130.31, 2255.10, 1107.47,
2009-06-25, 1897.51, 2138.19, 2259.09, 1109.30,
2009-06-26, 1896.14, 2137.34, 2256.98, 1109.26,
2009-06-29, 1898.65, 2142.04, 2260.46, 1109.58,
2009-06-30, 1895.59, 2137.97, 2248.73, 1108.19,
2009-07-01, 1894.70, 2143.96, 2257.08, 1105.78,
2009-07-02, 1891.76, 2136.67, 2225.57, 1108.10,
2009-07-03, 1891.41, 2135.81, 2224.34, 1107.86,
2009-07-06, 1889.85, 2130.05, 2206.71, 1109.28,
2009-07-07, 1888.36, 2121.74, 2195.63, 1110.92,
2009-07-08, 1886.30, 2113.25, 2160.76, 1118.05,
2009-07-09, 1885.70, 2115.58, 2182.48, 1115.19,
2009-07-10, 1884.94, 2114.52, 2168.67, 1114.70,
2009-07-13, 1885.39, 2110.92, 2172.83, 1115.41,
2009-07-14, 1878.64, 2104.38, 2181.15, 1113.41,
2009-07-15, 1877.02, 2107.96, 2216.69, 1113.31,
2009-07-16, 1875.66, 2105.22, 2218.00, 1113.43,
